Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
FR52,2009,0,0,29563,29563
FR52,2010,0,0,29430,29430
FR52,2011,0,0,29735,29735
FR52,2012,0,0,30039,30039
FR52,2013,0,0,30343,30343
FR52,2014,0,0,30647,30647
FR52,2015,0,0,30951,30951
FR52,2016,0,0,31449,31460
FR52,2017,0,0,31947,31969
FR52,2018,0,0,32445,32478
FR52,2019,0,0,32943,32987
FR52,2020,0,0,33441,33496
FR52,2021,0,0,33827,33899
FR52,2022,0,0,34212,34301
FR52,2023,0,0,34597,34704
FR52,2024,0,0,34983,35106
FR52,2025,0,0,35368,35509
FR52,2026,0,0,35766,35933
FR52,2027,0,0,36164,36358
FR52,2028,0,0,36562,36782
FR52,2029,0,0,36960,37206
FR52,2030,0,0,37358,37631
FR52,2031,0,0,37793,38105
FR52,2032,0,0,38228,38578
FR52,2033,0,0,38663,39052
FR52,2034,0,0,39098,39525
FR52,2035,0,0,39533,39999
FR52,2036,0,0,39983,40498
FR52,2037,0,0,40433,40998
FR52,2038,0,0,40883,41498
FR52,2039,0,0,41332,41997
FR52,2040,0,0,41782,42497
FR52,2041,0,0,42201,42970
FR52,2042,0,0,42620,43442
FR52,2043,0,0,43038,43915
FR52,2044,0,0,43457,44388
FR52,2045,0,0,43875,44861
FR52,2046,0,0,44292,45339
FR52,2047,0,0,44709,45817
FR52,2048,0,0,45126,46295
FR52,2049,0,0,45543,46773
FR52,2050,0,0,45960,47252
FR53,2006,0,0,15707,15707
FR53,2007,0,0,15683,15683
FR53,2008,0,0,15658,15658
FR53,2009,0,0,15634,15634
FR53,2010,0,0,15610,15610
FR53,2011,0,0,15676,15676
FR53,2012,0,0,15741,15741
FR53,2013,0,0,15807,15807
FR53,2014,0,0,15873,15873
FR53,2015,0,0,15939,15939
FR53,2016,0,0,16106,16108
FR53,2017,0,0,16272,16277
FR53,2018,0,0,16439,16446
FR53,2019,0,0,16606,16615
FR53,2020,0,0,16772,16784
FR53,2021,0,0,16878,16893
FR53,2022,0,0,16984,17003
FR53,2023,0,0,17090,17112
