Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
PL42,2027,0,0,14898,15093
PL42,2028,0,0,14998,15203
PL42,2029,0,0,15097,15314
PL42,2030,0,0,15197,15424
PL42,2031,0,0,15250,15484
PL42,2032,0,0,15304,15544
PL42,2033,0,0,15358,15604
PL42,2034,0,0,15411,15664
PL42,2035,0,0,15465,15725
PL42,2036,0,0,15525,15792
PL42,2037,0,0,15585,15860
PL42,2038,0,0,15645,15928
PL42,2039,0,0,15704,15996
PL42,2040,0,0,15764,16064
PL42,2041,0,0,15807,16113
PL42,2042,0,0,15850,16162
PL42,2043,0,0,15893,16211
PL42,2044,0,0,15936,16260
PL42,2045,0,0,15979,16309
PL42,2046,0,0,16008,16342
PL42,2047,0,0,16037,16375
PL42,2048,0,0,16066,16408
PL42,2049,0,0,16095,16442
PL42,2050,0,0,16124,16475
PL43,2006,0,0,5570,5570
PL43,2007,0,0,5733,5737
PL43,2008,0,0,5896,5904
PL43,2009,0,0,6059,6071
PL43,2010,0,0,6222,6238
PL43,2011,0,0,6300,6319
PL43,2012,0,0,6377,6400
PL43,2013,0,0,6455,6480
PL43,2014,0,0,6532,6561
PL43,2015,0,0,6610,6642
PL43,2016,0,0,6706,6744
PL43,2017,0,0,6803,6847
PL43,2018,0,0,6899,6950
PL43,2019,0,0,6996,7052
PL43,2020,0,0,7092,7155
PL43,2021,0,0,7158,7226
PL43,2022,0,0,7225,7298
PL43,2023,0,0,7291,7369
PL43,2024,0,0,7357,7441
PL43,2025,0,0,7424,7513
PL43,2026,0,0,7489,7584
PL43,2027,0,0,7554,7655
PL43,2028,0,0,7619,7726
PL43,2029,0,0,7684,7797
PL43,2030,0,0,7749,7868
PL43,2031,0,0,7787,7911
PL43,2032,0,0,7826,7953
PL43,2033,0,0,7864,7996
PL43,2034,0,0,7903,8038
PL43,2035,0,0,7941,8081
PL43,2036,0,0,7983,8127
PL43,2037,0,0,8025,8174
PL43,2038,0,0,8066,8220
PL43,2039,0,0,8108,8267
PL43,2040,0,0,8150,8313
PL43,2041,0,0,8181,8349
PL43,2042,0,0,8212,8384
PL43,2043,0,0,8244,8419
PL43,2044,0,0,8275,8454
PL43,2045,0,0,8306,8489
PL43,2046,0,0,8329,8515
PL43,2047,0,0,8352,8541
PL43,2048,0,0,8375,8566
PL43,2049,0,0,8397,8592
PL43,2050,0,0,8420,8618
PL51,2006,0,0,16549,16549
PL51,2007,0,0,17295,17330
PL51,2008,0,0,18040,18111
PL51,2009,0,0,18786,18892
PL51,2010,0,0,19531,19673
PL51,2011,0,0,19837,20001
PL51,2012,0,0,20143,20328
PL51,2013,0,0,20449,20655
PL51,2014,0,0,20755,20983
PL51,2015,0,0,21060,21310
PL51,2016,0,0,21427,21713
PL51,2017,0,0,21794,22116
PL51,2018,0,0,22160,22518
PL51,2019,0,0,22527,22921
PL51,2020,0,0,22893,23323
PL51,2021,0,0,23131,23589
PL51,2022,0,0,23369,23855
PL51,2023,0,0,23607,24121
PL51,2024,0,0,23845,24386
PL51,2025,0,0,24083,24652
PL51,2026,0,0,24310,24910
PL51,2027,0,0,24538,25168
PL51,2028,0,0,24765,25425
PL51,2029,0,0,24993,25683
PL51,2030,0,0,25220,25941
PL51,2031,0,0,25348,26088
PL51,2032,0,0,25477,26235
PL51,2033,0,0,25605,26382
PL51,2034,0,0,25733,26529
PL51,2035,0,0,25862,26676
PL51,2036,0,0,26002,26837
PL51,2037,0,0,26141,26999
PL51,2038,0,0,26281,27160
PL51,2039,0,0,26421,27321
PL51,2040,0,0,26560,27483
PL51,2041,0,0,26664,27603
PL51,2042,0,0,26767,27723
PL51,2043,0,0,26870,27843
PL51,2044,0,0,26974,27963
PL51,2045,0,0,27077,28083
PL51,2046,0,0,27151,28169
PL51,2047,0,0,27224,28255
PL51,2048,0,0,27298,28342
PL51,2049,0,0,27372,28428
PL51,2050,0,0,27445,28514
PL52,2006,0,0,5810,5810
PL52,2007,0,0,6164,6186
PL52,2008,0,0,6518,6563
PL52,2009,0,0,6873,6939
PL52,2010,0,0,7227,7316
PL52,2011,0,0,7354,7455
PL52,2012,0,0,7482,7595
PL52,2013,0,0,7609,7735
PL52,2014,0,0,7737,7875
PL52,2015,0,0,7865,8015
PL52,2016,0,0,8012,8181
PL52,2017,0,0,8159,8347
PL52,2018,0,0,8306,8513
PL52,2019,0,0,8453,8679
PL52,2020,0,0,8600,8846
